Time(minutes) NodeBegin NodeEnd NrOfCars
55 85 248457785 33182645 1
55 85 33182645 31917333 1
55 86 27167006 27167004 42
55 86 27167004 27167002 41
55 86 27167002 27167000 41
55 87 27167000 27166998 40
55 88 31917352 31917355 0
55 88 31917355 31917356 0
55 88 31917356 31917360 0
55 88 31917360 31917361 0
55 89 27167006 31917350 25
55 89 31917350 33242046 25
55 90 27166995 35965554 6
55 90 35965554 27166993 6
55 90 27166993 27166991 6
55 90 27166991 35965555 6
55 91 35965555 32892124 6
55 91 32892124 32628661 7
55 91 32628661 31960181 8
55 91 31960181 35207201 7
55 91 35207201 31960182 2
55 92 35213254 35213256 0
55 92 35213256 35213261 0
55 93 35213261 35213257 1
55 93 35213257 35213265 1
55 93 35213265 35213264 1
55 93 35213264 35213258 1
55 93 35213258 35213260 1
55 93 35213260 35207202 1
55 93 35207202 35213251 33
55 93 35213251 31960182 48
55 94 31917370 33213306 1
55 94 33213306 35213253 0
55 95 35213253 35213254 0
55 96 31917367 254172535 5
55 96 254172535 254172536 5
55 96 254172536 26195454 12
55 97 31917376 33213311 7
55 97 33213311 31917370 9
55 98 31897844 31897848 23
55 98 31897848 31897847 39
55 98 31897847 255309059 39
55 98 255309059 255309055 39
55 98 255309055 180760642 26
55 98 180760642 31897846 0
55 99 31897846 32528036 2
55 99 32528036 32528037 2
55 99 32528037 32528050 2
55 100 32528049 26350113 2
55 100 26350113 26118698 2
55 100 26118698 26118697 0
55 101 26118697 255309057 44
55 101 255309057 255309060 46
55 101 255309060 26195424 47
55 101 26195424 26118472 39
55 101 26118472 26118695 3
55 102 32892149 32892150 12
55 102 32892150 248564726 12
55 102 248564726 32892157 12
55 102 32892157 255304622 12
55 102 255304622 32892151 12
55 103 32892151 255304622 3
55 103 255304622 32892157 2
55 103 32892157 248564726 2
55 103 248564726 32892150 1
55 103 32892150 32892148 1
55 104 32892135 32892158 12
55 104 32892158 32892159 12
55 104 32892159 38427859 12
55 104 38427859 32892151 12
55 105 32892151 38427860 12
55 105 38427860 38427857 11
55 105 38427857 79739486 12
55 105 79739486 79739498 11
55 105 79739498 79739503 11
55 105 79739503 38427856 11
55 105 38427856 32892135 9
55 106 32892135 32892136 8
55 106 32892136 255304602 8
55 106 255304602 32892134 10
55 106 32892134 32892629 10
55 106 32892629 255443820 11
55 106 255443820 32892133 9
55 106 32892133 33629009 9
55 107 33629009 32892133 10
55 107 32892133 255443820 10
55 107 255443820 32892629 10
55 107 32892629 32892134 10
55 107 32892134 255304602 10
55 107 255304602 32892136 12
55 107 32892136 32892135 12
55 108 33629009 46852299 8
55 108 46852299 32892130 8
55 108 32892130 32892129 9
55 108 32892129 32892128 15
55 109 32892128 32892129 12
55 109 32892129 32892130 12
55 109 32892130 46852299 12
55 109 46852299 33629009 11
55 110 31960182 27166988 8
55 110 27166988 27166986 8
55 110 27166986 35988346 8
55 110 35988346 31960183 9
55 110 31960183 35988349 9
55 110 35988349 27166983 9
55 111 32049278 35988348 24
55 111 35988348 32049276 23
55 111 32049276 35988345 22
55 111 35988345 32049275 23
55 111 32049275 32049273 23
55 111 32049273 32049271 22
55 111 32049271 35207199 22
55 112 35207199 35207215 12
55 112 35207215 39970958 4
55 112 39970958 39971093 0
55 112 39971093 32892126 1
55 112 32892126 32892128 18
55 113 255443778 33124285 5
55 113 33124285 32892132 5
55 113 32892132 32892127 5
55 114 32892127 32892132 27
55 114 32892132 33124285 27
55 114 33124285 255443778 34
55 115 26485624 32628655 1
55 115 32628655 32892119 1
55 115 32892119 32892120 1
55 116 32892120 32892119 3
55 116 32892119 32628655 3
55 116 32628655 26485624 3
55 117 32892120 32892121 1
55 117 32892121 35207198 4
55 118 35207198 32892121 3
55 118 32892121 32892120 3
55 120 32892127 34551129 7
55 120 34551129 255582548 6
55 120 255582548 35210227 6
55 120 35210227 39971027 9
55 120 39971027 32892126 7
55 121 39970973 32892131 32
55 121 32892131 35210229 32
55 121 35210229 32892408 23
55 121 32892408 32892127 28
55 121 32892127 34551129 0
55 122 35207198 35207197 6
55 122 35207197 35207195 7
55 122 35207195 35207204 8
55 122 35207204 35207194 8
55 122 35207194 35207202 12
55 123 32892123 32892122 4
55 123 32892122 35213270 0
55 123 35213270 35207198 0
55 124 35966965 251854435 19
55 125 251854435 252343943 20
55 125 252343943 28396132 20
55 125 28396132 28396133 20
55 125 28396133 32529958 15
55 126 32529963 32552944 17
55 126 32552944 32529941 17
55 126 32529941 32529942 16
55 126 32529942 252344853 16
55 126 252344853 32529943 17
55 126 32529943 251881604 17
55 126 251881604 32333998 17
55 127 32333998 33629032 17
55 128 31917333 31917334 12
55 128 31917334 32607802 12
55 128 32607802 31917336 9
55 128 31917336 31917337 8
55 128 31917337 31917338 10
55 128 31917338 31917339 12
55 128 31917339 32329830 23
55 129 32329829 27167016 44
55 129 27167016 27167014 44
55 129 27167014 254451733 44
55 129 254451733 27167012 44
55 129 27167012 27167010 44
55 129 27167010 27167008 44
55 129 27167008 27167006 44
55 130 32329830 32048667 7
55 130 32048667 32606515 7
55 130 32606515 32329833 0
55 131 32329833 255309064 6
55 131 255309064 32329834 6
55 131 32329834 32329835 6
55 131 32329835 32572891 6
55 131 32572891 32329836 6
55 131 32329836 32594456 6
55 131 32594456 32594485 6
55 132 32594485 32594458 10
55 132 32594458 32594460 8
55 132 32594460 32594638 0
55 133 32594639 248664604 9
55 133 248664604 30902337 8
55 133 30902337 30902336 6
55 133 30902336 30902334 6
55 133 30902334 54094223 5
55 133 54094223 32572890 6
55 134 32572890 255309065 3
55 134 255309065 30901480 2
55 134 30901480 248457778 5
55 134 248457778 32606514 5
55 134 32606514 104994357 7
55 134 104994357 32048673 8
55 134 32048673 30901479 3
55 135 32329830 31917340 16
55 135 31917340 31917342 16
55 135 31917342 30901479 22
55 136 30902333 27167021 36
55 136 27167021 27167018 37
55 136 27167018 32329829 44
55 137 32329828 32573084 40
55 137 32573084 32329832 12
55 137 32329832 32329829 0
55 138 30902333 248591685 7
55 138 248591685 248591686 6
55 138 248591686 32573085 7
55 138 32573085 32329841 7
55 139 213959073 32049237 38
55 139 32049237 32049238 38
55 139 32049238 32329827 38
55 139 32329827 32329828 38
55 140 32329841 30901477 7
55 140 30901477 30901474 7
55 140 30901474 30901471 7
55 140 30901471 213959230 15
55 141 33124278 33124279 3
55 141 33124279 32597389 4
55 142 32597389 33124279 3
55 142 33124279 33124278 4
55 143 33124278 33124276 4
55 143 33124276 207628356 3
55 143 207628356 33124256 14
55 144 33124257 101624814 3
55 144 101624814 33124277 3
55 144 33124277 33124278 3
55 145 60863503 32594644 8
55 145 32594644 32598954 2
55 146 32594633 32594643 11
55 146 32594643 60863511 11
55 146 60863511 60863503 10
55 147 32598953 30902341 14
55 147 30902341 60863504 15
55 148 60863504 30902339 10
55 148 30902339 32594632 0
55 149 152568044 30902342 1
55 149 30902342 32214711 1
55 149 32214711 33124274 6
55 149 33124274 33124254 12
55 150 33124255 33124265 16
55 150 33124265 33124267 16
55 150 33124267 33124268 15
55 150 33124268 105711879 17
55 150 105711879 83532281 18
55 150 83532281 83532246 18
55 150 83532246 83066123 19
55 150 83066123 169137894 20
55 150 169137894 81470439 5
55 151 251283573 83051316 1
55 151 83051316 169137890 1
55 151 169137890 152568044 1
55 152 81470439 252406516 2
55 152 252406516 84843008 2
55 152 84843008 34814886 12
55 153 34814889 30902345 8
55 153 30902345 84842969 8
55 153 84842969 251283573 1
55 154 34814535 34814891 35
55 154 34814891 34814889 12
55 155 34814886 34814885 3
55 155 34814885 252406663 4
55 155 252406663 34815611 2
55 156 34814535 34814534 2
55 156 34814534 31156733 2
55 156 31156733 31156731 2
55 156 31156731 31156730 2
55 156 31156730 252406781 2
55 157 31156738 252406035 28
55 157 252406035 251283171 28
55 157 251283171 252406039 28
55 157 252406039 31156736 29
55 157 31156736 252406111 30
55 157 252406111 31156735 31
55 157 31156735 252406411 33
55 157 252406411 34814535 35
55 158 34814536 252406293 27
55 158 252406293 27167156 27
55 158 27167156 27167155 27
55 158 27167155 120333637 27
55 158 120333637 252406043 28
55 158 252406043 252406036 30
55 158 252406036 251283172 30
55 158 251283172 27167154 30
55 159 252406787 31156664 8
55 159 31156664 31156666 7
55 159 31156666 252406520 7
55 159 252406520 27167157 6
55 159 27167157 34814536 6
55 160 34814888 34814890 22
55 160 34814890 34814536 22
55 161 34815610 34814884 2
55 161 34814884 34814887 1
55 162 34814883 34815608 0
55 163 31156740 31156738 29
55 164 27167154 33210615 17
55 165 32594631 32553381 18
55 165 32553381 54094219 18
55 165 54094219 251281806 18
55 165 251281806 251281807 0
55 165 251281807 251281808 0
55 166 251281808 251281807 0
55 166 251281807 251281806 0
55 166 251281806 253169449 18
55 166 253169449 201830779 19
55 166 201830779 32553132 19
55 166 32553132 32553133 1
55 167 31156743 31156741 11
55 167 31156741 27167173 12
55 167 27167173 253169053 12
55 167 253169053 252416945 12
55 167 252416945 27167122 12
55 168 251281859 32572888 3
55 168 32572888 54094188 3
55 168 54094188 32572887 3
55 168 32572887 54094199 3
55 168 54094199 32572886 3
55 168 32572886 54094215 3
55 168 54094215 32572885 6
55 169 32594640 32572884 14
55 169 32572884 54094244 14
55 169 54094244 54094212 4
55 169 54094212 32572885 0
55 170 32594646 54094226 6
55 170 54094226 32594645 6
55 170 32594645 32594637 15
55 180 32572885 54094195 1
55 180 54094195 54094192 0
55 180 54094192 54698906 1
55 181 54698906 32329855 5
55 181 32329855 32329850 23
55 182 32329850 32329853 1
55 182 32329853 32329854 2
55 182 32329854 32329857 2
55 182 32329857 31156751 0
55 183 31156751 31156750 0
55 183 31156750 31156748 0
55 183 31156748 31156746 0
55 183 31156746 32600369 6
55 184 27167068 27167066 8
55 184 27167066 27167064 8
55 184 27167064 253169142 8
55 184 253169142 27167059 3
55 184 27167059 27167053 0
55 185 27167053 27167051 1
55 185 27167051 27167048 1
55 185 27167048 27167046 0
55 185 27167046 27167044 0
55 186 27167073 27167072 9
55 186 27167072 27167071 10
55 186 27167071 27167068 9
55 171 32329851 32329856 11
55 171 32329856 54094053 12
55 171 54094053 33207656 11
55 172 33207656 33207680 11
55 172 33207680 54094051 11
55 172 54094051 33207659 11
55 172 33207659 54091476 11
55 172 54091476 33207672 15
55 172 33207672 255309067 14
55 172 255309067 259544759 15
55 172 259544759 33207653 15
55 173 33207653 32594646 0
55 174 32594646 54094231 0
55 174 54094231 54093744 0
55 174 54093744 54094110 0
55 174 54094110 32572890 0
55 175 32572890 54094110 0
55 175 54094110 54093744 0
55 175 54093744 54094231 0
55 175 54094231 32594646 1
55 176 30901479 32329842 11
55 176 32329842 32329843 11
55 176 32329843 54094101 13
55 176 54094101 32329844 11
55 176 32329844 32329845 11
55 176 32329845 32329846 12
55 176 32329846 32329847 12
55 176 32329847 32329848 13
55 176 32329848 32329849 12
55 176 32329849 32329852 6
55 176 32329852 32329851 0
55 177 27167042 27167040 16
55 177 27167040 27167038 20
55 177 27167038 27167036 19
55 177 27167036 27167034 22
55 177 27167034 27167032 25
55 177 27167032 27167029 25
55 177 27167029 27167027 26
55 177 27167027 27167025 26
55 177 27167025 27167023 32
55 177 27167023 30902333 38
55 178 32049425 253170440 20
55 178 253170440 32049412 20
55 178 32049412 248664358 23
55 178 248664358 27167042 23
55 179 27167044 248664501 30
55 179 248664501 248664363 32
55 179 248664363 32049448 32
55 179 32049448 248664413 32
55 179 248664413 248664543 32
55 179 248664543 32049430 33
55 187 32049423 27167170 2
55 187 27167170 253174123 2
55 187 253174123 253173960 2
55 187 253173960 32922344 2
55 187 32922344 32049388 1
55 187 32049388 32049384 1
55 187 32049384 32049381 1
55 187 32049381 32049372 1
55 187 32049372 32049370 1
55 187 32049370 32049364 0
55 188 32049365 32049371 18
55 188 32049371 32049379 17
55 188 32049379 255582376 17
55 188 255582376 32049383 17
55 188 32049383 32049386 16
55 188 32049386 255582533 16
55 188 255582533 32049390 16
55 188 32049390 32922337 0
55 188 32922337 32922345 0
55 188 32922345 253173932 1
55 188 253173932 253174095 1
55 188 253174095 32049427 1
55 188 32049427 32049425 0
55 189 32049430 32049462 5
55 189 32049462 32049463 5
55 189 32049463 152583665 6
55 190 152583665 32049464 6
55 190 32049464 32049466 6
55 190 32049466 32049467 12
55 190 32049467 32049469 14
55 190 32049469 32049470 15
55 190 32049470 253168729 5
55 190 253168729 253168737 0
55 190 253168737 253168738 0
55 190 253168738 253168739 0
55 190 253168739 253168740 0
55 191 253168611 253168582 2
55 191 253168582 27167148 7
55 191 27167148 253168583 7
55 191 253168583 27167146 8
55 191 27167146 253168584 9
55 191 253168584 27167147 10
55 191 27167147 27167164 11
55 191 27167164 27167165 12
55 191 27167165 27167166 10
55 191 27167166 152583664 10
55 191 152583664 27167167 11
55 191 27167167 27167168 11
55 191 27167168 253168921 11
55 191 253168921 27167169 3
55 192 32528268 32528269 4
55 192 32528269 32528270 4
55 193 32528270 32528269 11
55 193 32528269 32528268 0
55 194 32528270 32528271 3
55 194 32528271 32528272 3
55 194 32528272 224753300 3
55 194 224753300 224753301 3
55 194 224753301 32528273 3
55 194 32528273 32528274 3
55 194 32528274 32528275 3
55 195 32528275 32528274 8
55 195 32528274 32528273 8
55 195 32528273 224753301 8
55 195 224753301 224753300 8
55 195 224753300 32528272 8
55 195 32528272 32528271 9
55 195 32528271 32528270 8
55 196 32528275 32528276 5
55 196 32528276 32627303 11
55 196 32627303 32528277 11
55 196 32528277 32528278 18
55 196 32528278 251855425 18
55 196 251855425 251855426 18
55 196 251855426 251855420 18
55 196 251855420 32528279 18
55 196 32528279 32528280 18
55 197 32528885 32528884 24
55 197 32528884 32893459 34
55 197 32893459 32627302 23
55 197 32627302 32627301 22
55 197 32627301 32627300 3
55 197 32627300 32627299 3
55 198 32627299 32528275 3
55 199 28396137 251854372 14
55 199 251854372 28396139 14
55 200 31156834 251854348 6
55 200 251854348 254993166 6
55 200 254993166 31156836 6
55 201 32529959 32529954 15
55 201 32529954 28396137 15
55 202 31156836 32529955 6
55 202 32529955 32529968 5
55 203 34815611 34815617 25
55 203 34815617 34815613 40
55 203 34815613 34815712 38
55 203 34815712 88085386 0
55 204 87723371 88085388 3
55 204 88085388 34815713 0
55 204 34815713 34815612 6
55 204 34815612 34815616 6
55 204 34815616 34815609 6
55 205 88085386 83066125 4
55 205 83066125 34815714 5
55 205 34815714 34815717 6
55 205 34815717 205420005 6
55 205 205420005 34815710 4
55 205 34815710 86970192 4
55 205 86970192 32912934 6
55 205 32912934 32598967 6
55 206 32912944 32912938 3
55 206 32912938 34815711 3
55 206 34815711 205420004 3
55 206 205420004 34815716 2
55 206 34815716 34815715 2
55 206 34815715 88085388 0
55 206 88085388 87723371 13
55 207 32598967 32598965 6
55 207 32598965 190467928 6
55 207 190467928 32598963 7
55 207 32598963 32598961 7
55 207 32598961 32598959 7
55 207 32598959 86970182 7
55 207 86970182 32598957 9
55 207 32598957 32598955 3
55 208 32598956 207628341 6
55 208 207628341 32598958 6
55 208 32598958 86970185 7
55 208 86970185 32598960 10
55 208 32598960 32598962 5
55 208 32598962 32598964 5
55 208 32598964 190467925 5
55 208 190467925 32598966 6
55 208 32598966 32598968 6
55 209 32598968 32912958 7
55 209 32912958 32912968 7
55 209 32912968 32913060 7
55 209 32913060 32913062 7
55 209 32913062 32913065 7
55 209 32913065 32913068 7
55 209 32913068 90337052 6
55 209 90337052 32913069 0
55 209 32913069 32913071 0
55 209 32913071 32913095 0
55 210 31158788 31158799 17
55 210 31158799 31158801 17
55 210 31158801 90337055 17
55 210 90337055 31158803 13
55 210 31158803 31158804 13
55 210 31158804 32913105 12
55 210 32913105 32913106 5
55 210 32913106 32913052 6
55 210 32913052 32912975 6
55 210 32912975 32912951 1
55 211 32913095 32913104 0
55 211 32913104 32913585 0
55 211 32913585 207628357 1
55 211 207628357 90354602 8
55 212 90332394 201822507 7
55 212 201822507 31158786 8
55 212 31158786 32913098 0
55 213 32913098 32599711 0
55 213 32599711 32599709 3
55 213 32599709 32597783 3
55 213 32597783 31158772 5
55 213 31158772 31158774 6
55 214 31158774 34520361 6
55 214 34520361 34520360 6
55 214 34520360 34520359 6
55 214 34520359 34972118 6
55 214 34972118 34520358 2
55 214 34520358 34520357 2
55 214 34520357 34520356 2
55 214 34520356 34520355 2
55 214 34520355 34520354 4
55 214 34520354 34520353 4
55 214 34520353 34520352 4
55 214 34520352 32915600 3
55 215 32915599 34520364 24
55 215 34520364 34520365 24
55 215 34520365 34520366 26
55 215 34520366 34520367 26
55 215 34520367 34520368 25
55 215 34520368 34520369 7
55 215 34520369 34520370 7
55 215 34520370 251851938 7
55 215 251851938 34520371 7
55 215 34520371 34520372 7
55 215 34520372 34520373 7
55 215 34520373 34520363 7
55 216 31158727 32597785 9
55 216 32597785 32599710 18
55 216 32599710 32599712 11
55 216 32599712 31158787 9
55 217 32917759 247286415 6
55 217 247286415 247286412 6
55 217 247286412 224814459 6
55 217 224814459 247286409 6
55 217 247286409 224823500 6
55 217 224823500 119902566 1
55 217 119902566 224824507 0
55 217 224824507 224822165 0
55 217 224822165 226359888 3
55 217 226359888 119902613 0
55 218 119902613 226359888 0
55 218 226359888 224822165 7
55 218 224822165 224824507 8
55 218 224824507 119902566 8
55 218 119902566 224823500 8
55 218 224823500 247286409 10
55 218 247286409 224814459 10
55 218 224814459 247286412 10
55 218 247286412 247286415 10
55 218 247286415 32917759 11
55 219 251851727 32610174 3
55 219 32610174 251851449 4
55 219 251851449 32610173 5
55 220 35966359 32610173 1
55 220 32610173 251851490 1
55 220 251851490 32610175 6
55 220 32610175 251851557 12
55 220 251851557 32610172 8
55 220 32610172 212894117 10
55 221 255152548 251851753 3
55 221 251851753 251851754 3
55 221 251851754 32597423 3
55 221 32597423 251851726 3
55 222 34520363 254518067 3
55 222 254518067 32597778 2
55 222 32597778 255152548 2
55 223 28396139 251854095 12
55 223 251854095 251854094 12
55 223 251854094 251854093 12
55 223 251854093 28396140 12
55 223 28396140 35966369 10
55 224 35966365 251854034 6
55 224 251854034 251854288 6
55 224 251854288 31156833 6
55 224 31156833 255077893 6
55 224 255077893 31156834 5
55 225 35966368 28396165 13
55 225 28396165 35966367 13
55 226 35966366 28396143 19
55 226 28396143 34522516 16
55 227 34522516 28396145 12
55 227 28396145 254504851 10
55 227 254504851 251852498 10
55 227 251852498 28396167 8
55 227 28396167 252343347 8
55 227 252343347 28396170 7
55 227 28396170 35975945 7
55 227 35975945 251852331 6
55 227 251852331 31153919 6
55 227 31153919 28396142 6
55 227 28396142 35975943 4
55 227 35975943 28396146 3
55 228 88867355 35975940 6
55 228 35975940 252343345 9
55 228 252343345 31156823 11
55 228 31156823 251852300 12
55 228 251852300 35975944 12
55 228 35975944 31156825 12
55 228 31156825 252343346 12
55 228 252343346 31156826 12
55 228 31156826 35966510 11
55 229 35966510 251852497 8
55 229 251852497 254504849 8
55 229 254504849 254504852 9
55 230 254504852 31156828 9
55 230 31156828 251852560 10
55 231 34522517 31156829 4
55 231 31156829 256347957 4
55 231 256347957 256347962 3
55 231 256347962 256347998 5
55 231 256347998 35966363 4
55 232 31158725 212881026 7
55 232 212881026 31158722 4
55 232 31158722 190490777 2
55 233 190490777 31158722 9
55 233 31158722 212881026 9
55 233 212881026 31158725 9
55 233 31158725 31158727 9
55 234 34520362 34520374 8
55 234 34520374 31158725 7
55 235 32912951 32913002 5
55 235 32913002 31158807 5
55 235 31158807 32909567 6
55 235 32909567 99408492 6
55 235 99408492 253963586 15
55 235 253963586 32909568 14
55 235 32909568 190476530 31
55 236 190476534 32913041 21
55 236 32913041 32913033 21
55 236 32913033 261039215 21
55 236 261039215 32913038 19
55 236 32913038 99404345 19
55 236 99404345 32913036 22
55 236 32913036 32912987 22
55 236 32912987 32912994 24
55 236 32912994 32912944 2
55 237 190476530 190476525 0
55 237 190476525 190476541 0
55 237 190476541 90351248 12
55 237 90351248 253967022 11
55 237 253967022 253963721 11
55 237 253963721 33124973 14
55 238 33124973 253963721 1
55 238 253963721 253967022 1
55 238 253967022 90351248 2
55 238 90351248 190476541 1
55 238 190476541 190476525 0
55 238 190476525 190476530 0
55 239 33124973 33124991 2
55 239 33124991 33124985 35
55 239 33124985 190472433 39
55 239 190472433 33124989 34
55 239 33124989 32913102 18
55 239 32913102 31158788 2
55 240 31158787 32913100 0
55 240 32913100 33124994 0
55 240 33124994 212881000 2
55 240 212881000 33124995 2
55 240 33124995 33124996 4
55 240 33124996 33124997 2
55 241 190476530 32909724 19
55 241 32909724 88085392 19
55 241 88085392 32909725 19
55 241 32909725 88085396 18
55 241 88085396 32909726 18
55 241 32909726 32909728 18
55 241 32909728 32909729 6
55 241 32909729 32551927 6
55 241 32551927 32551928 6
55 241 32551928 32551929 6
55 241 32551929 31158655 8
55 242 31158649 31158732 6
55 242 31158732 31158741 3
55 242 31158741 253965698 5
55 242 253965698 253966068 7
55 242 253966068 253965693 8
55 242 253965693 31158744 7
55 242 31158744 32913029 10
55 242 32913029 32913023 11
55 242 32913023 32909813 11
55 242 32909813 88085397 11
55 242 88085397 32909812 11
55 242 32909812 88085389 13
55 242 88085389 32909811 13
55 242 32909811 190476534 23
55 243 31158658 90343084 18
55 243 90343084 33124963 18
55 243 33124963 33124966 29
55 243 33124966 33124969 25
55 243 33124969 33124973 0
55 244 33124997 33124998 3
55 244 33124998 33124999 14
55 244 33124999 33125000 13
55 244 33125000 33125001 3
55 245 33124997 253967661 13
55 245 253967661 190476520 13
55 245 190476520 190476537 9
55 245 190476537 212881041 11
55 245 212881041 190490772 12
55 245 190490772 190490777 0
55 246 190490777 190490772 2
55 246 190490772 212881041 2
55 246 212881041 190476537 1
55 246 190476537 190476520 1
55 246 190476520 253967661 1
55 246 253967661 33124997 3
55 247 261030665 31158719 3
55 247 31158719 31158716 5
55 247 31158716 99408523 5
55 248 99408523 31158716 4
55 248 31158716 31158719 3
55 248 31158719 261030665 6
55 249 31158709 31158714 6
55 249 31158714 99408523 8
55 250 31158771 31158709 5
55 260 31158765 31158767 0
55 260 31158767 31158769 0
55 251 99408523 31158714 3
55 251 31158714 31158709 4
55 251 31158709 31158771 6
55 251 31158771 31158769 6
55 251 31158769 31158767 6
55 251 31158767 31158765 4
55 252 31158765 86681146 4
55 252 86681146 86681150 4
55 252 86681150 119831124 4
55 253 31158764 99702510 4
55 253 99702510 31158765 0
55 254 31158661 31158664 22
55 254 31158664 31158666 22
55 254 31158666 31158669 22
55 254 31158669 31158672 23
55 254 31158672 31158674 23
55 254 31158674 31158678 23
55 254 31158678 31158681 23
55 254 31158681 254504932 23
55 255 254504932 31158684 24
55 255 31158684 31158686 24
55 255 31158686 254504931 24
55 255 254504931 254504918 25
55 255 254504918 34533172 19
55 255 34533172 34533170 7
55 255 34533170 34522493 5
55 255 34522493 248059691 0
55 255 248059691 34522490 0
55 257 34522490 34522481 0
55 257 34522481 34522495 0
55 257 34522495 34522497 0
55 257 34522497 34522482 26
55 257 34522482 36307587 27
55 258 34522646 34522483 9
55 258 34522483 34522496 10
55 256 34522496 34522494 10
55 256 34522494 34522484 10
55 256 34522484 251852604 10
55 256 251852604 34522492 6
55 256 34522492 34533178 6
55 256 34533178 34533176 6
55 256 34533176 34533174 6
55 256 34533174 34533180 6
55 256 34533180 254504936 6
55 256 254504936 34533183 6
55 256 34533183 34533185 6
55 256 34533185 34533187 7
55 256 34533187 209094332 7
55 259 254504869 34533190 6
55 259 34533190 254504868 6
55 259 254504868 34533192 7
55 259 34533192 34533194 6
55 259 34533194 34533196 9
55 259 34533196 32551935 11
55 261 32551932 34537444 22
55 261 34537444 34537445 22
55 262 34537445 34548770 22
55 262 34548770 34537446 22
55 262 34537446 34537447 22
55 262 34537447 34537448 22
55 262 34537448 34537449 22
55 263 261239359 31156415 0
55 263 31156415 34537440 0
55 263 34537440 34537441 0
55 263 34537441 31156360 0
55 263 31156360 31158638 0
55 263 31158638 31158639 0
55 264 27167174 34815626 5
55 264 34815626 27167163 5
55 264 27167163 27167162 10
55 264 27167162 27167161 10
55 264 27167161 27167160 14
55 265 34814892 34814893 27
55 265 34814893 34814894 57
55 265 34814894 34814895 26
55 265 34814895 34815623 26
55 267 35163858 35163854 23
55 267 35163854 34815624 23
55 267 34815624 34815619 23
55 267 34815619 34815606 42
55 267 34815606 34815615 33
55 266 34815614 34815607 10
55 266 34815607 34815620 8
55 266 34815620 34815625 8
55 266 34815625 35163856 8
55 266 35163856 35163860 8
55 268 179694998 32049450 6
55 268 32049450 202032433 9
55 268 202032433 32049423 24
55 269 27167169 248557691 35
55 269 248557691 248557690 35
55 269 248557690 248557698 35
55 269 248557698 202032445 36
55 269 202032445 32049451 37
55 270 32605676 32049235 24
55 270 32049235 32605672 20
55 270 32605672 32049236 28
55 270 32049236 32600274 29
55 270 32600274 32049366 57
55 280 32049364 30901470 15
55 280 30901470 32605669 20
55 280 32605669 29274142 16
55 280 29274142 248557741 16
55 280 248557741 32605675 20
55 271 34677997 34678000 5
55 271 34678000 83042154 6
55 271 83042154 96653782 5
55 271 96653782 261042487 5
55 271 261042487 34678001 4
55 271 34678001 81278581 0
55 271 81278581 252407300 1
55 271 252407300 32913112 1
55 272 32913112 212908296 1
55 272 212908296 32913110 1
55 272 32913110 205420003 1
55 272 205420003 32913109 4
55 272 32913109 32913049 4
55 272 32913049 212908300 4
55 272 212908300 212908305 4
55 272 212908305 32913017 0
55 272 32913017 243662067 0
55 273 32912987 31158809 8
55 273 31158809 212908338 8
55 273 212908338 31158811 10
55 273 31158811 31158812 10
55 273 31158812 94897302 9
55 273 94897302 31158814 10
55 273 31158814 212908291 10
55 273 212908291 261042497 10
55 273 261042497 31158815 13
55 274 31158815 261042490 13
55 274 261042490 169135127 3
55 274 169135127 31158817 19
55 274 31158817 261042450 19
55 274 261042450 96653778 19
55 274 96653778 252407265 20
55 274 252407265 261042466 19
55 274 261042466 252407266 27
55 274 252407266 252407315 33
55 274 252407315 31158818 41
55 274 31158818 31158820 55
55 275 261045358 34677998 16
55 275 34677998 252407139 16
55 275 252407139 34677999 15
55 275 34677999 261045414 20
55 276 261045415 31158823 45
55 276 31158823 249313829 46
55 276 249313829 31158824 46
55 276 31158824 261045353 46
55 276 261045353 91818051 44
55 277 252406781 252406443 2
55 277 252406443 31156729 2
55 277 31156729 34678016 13
55 277 34678016 34678009 3
55 277 34678009 31156727 3
55 277 31156727 34678012 3
55 278 34678018 252407667 11
55 278 252407667 34678017 10
55 278 34678017 34678015 10
55 278 34678015 31156662 18
55 278 31156662 252406787 8
55 279 34678008 34678014 4
55 279 34678014 31156724 19
55 279 31156724 252407763 19
55 279 252407763 31162066 19
55 281 31156654 252407761 19
55 281 252407761 31156656 19
55 281 31156656 34678013 18
55 281 34678013 252407383 9
55 281 252407383 34678007 9
55 282 32528283 32528284 4
55 282 32528284 32528285 2
55 282 32528285 32528286 1
55 282 32528286 32528287 1
55 282 32528287 36309932 1
55 283 36309932 32528287 0
55 283 32528287 32528286 0
55 283 32528286 32528285 1
55 283 32528285 32528284 1
55 283 32528284 32528283 1
55 284 36309932 32528288 1
55 284 32528288 32528289 1
55 284 32528289 32528290 2
55 284 32528290 32528291 2
55 284 32528291 32528292 2
55 284 32528292 209167550 4
55 284 209167550 32528293 6
55 284 32528293 32528294 9
55 285 32528294 32528293 3
55 285 32528293 209167550 3
55 285 209167550 32528292 3
55 285 32528292 32528291 3
55 285 32528291 32528290 3
55 285 32528290 32528289 3
55 285 32528289 32528288 3
55 285 32528288 36309932 3
55 286 35966379 32597765 15
55 286 32597765 32597767 2
55 286 32597767 32599933 4
55 286 32599933 32599935 11
55 288 35966359 35966358 4
55 287 222045940 32599934 41
55 287 32599934 32597775 41
55 287 32597775 32597772 41
55 287 32597772 35966378 40
55 289 35966358 35966359 1
55 290 32528299 251855288 5
